STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20261,D,발달상권,3120052,성수역,CS200019,PC방,150896458.0,25669.0,96429038.0,54467420.0,17162564.0,17481762.0,18790099.0,20173294.0,22821319.0,27602690.0,26864730.0,14979702.0,5886338.0,22032246.0,27750520.0,54080802.0,26166850.0,128686061.0,22210397.0,1700268.0,65785626.0,49965987.0,22330494.0,9452591.0,1661492.0,16877.0,8792.0,3208.0,3079.0,3177.0,3548.0,3865.0,4884.0,3908.0,2098.0,1224.0,3754.0,5218.0,9098.0,4277.0,21071.0,4598.0,336.0,11991.0,8565.0,2998.0,1555.0,224.0
20261,A,골목상권,3110120,서울숲카페거리,CS300015,가방,822013958.0,5344.0,505838104.0,316175854.0,49108294.0,180271827.0,61973124.0,67558766.0,146926093.0,193453992.0,122721862.0,0.0,0.0,236505528.0,308244400.0,277264030.0,0.0,142276822.0,679737136.0,0.0,123581995.0,283106407.0,100576736.0,101926230.0,212822590.0,3258.0,2086.0,391.0,912.0,522.0,586.0,847.0,1435.0,651.0,0.0,0.0,1434.0,2086.0,1824.0,0.0,782.0,4562.0,0.0,1042.0,1955.0,586.0,782.0,979.0
20261,A,골목상권,3110117,성동구보건소,CS300032,가전제품,13394595.0,255.0,3189189.0,10205406.0,0.0,0.0,0.0,3189189.0,0.0,10205406.0,0.0,0.0,10205406.0,3189189.0,0.0,0.0,0.0,10205405.0,0.0,0.0,0.0,0.0,0.0,0.0,10205405.0,127.0,128.0,0.0,0.0,0.0,127.0,0.0,128.0,0.0,0.0,127.0,128.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
20261,A,골목상권,3110128,성원중학교,CS200032,가전제품수리,13049440.0,164.0,9183806.0,3865634.0,2987080.0,901981.0,2987079.0,784841.0,1522825.0,3865634.0,0.0,0.0,7461844.0,4761757.0,825839.0,0.0,0.0,8772168.0,3574429.0,0.0,0.0,819983.0,3259879.0,2303111.0,5963624.0,140.0,24.0,39.0,17.0,24.0,30.0,30.0,24.0,0.0,0.0,64.0,65.0,35.0,0.0,0.0,92.0,66.0,0.0,0.0,12.0,25.0,24.0,97.0
20261,A,골목상권,3110122,마장역 2번,CS200017,골프연습장,99360183.0,2879.0,61197302.0,38162881.0,9760543.0,8094109.0,10797266.0,14360516.0,18184868.0,20507892.0,17654989.0,16111424.0,5237365.0,11265710.0,18323097.0,35828337.0,12594250.0,76897877.0,14137813.0,0.0,4315834.0,6412316.0,14114775.0,49728088.0,16464678.0,1835.0,1044.0,276.0,276.0,285.0,430.0,568.0,560.0,484.0,361.0,254.0,391.0,545.0,952.0,376.0,2234.0,407.0,0.0,114.0,223.0,437.0,1290.0,575.0
20261,A,골목상권,3110110,상왕십리역 6번,CS200029,네일숍,72927437.0,1536.0,62506047.0,10421390.0,10136855.0,15032081.0,1531384.0,20303640.0,15502087.0,10421390.0,0.0,0.0,0.0,18052099.0,37536831.0,14609095.0,2729412.0,3747548.0,56773472.0,0.0,43588194.0,4060134.0,3197892.0,7742143.0,1932657.0,1164.0,372.0,190.0,260.0,16.0,318.0,380.0,372.0,0.0,0.0,0.0,384.0,702.0,388.0,62.0,128.0,1346.0,0.0,1120.0,128.0,16.0,202.0,8.0
20261,A,골목상권,3110122,마장역 2번,CS200037,노래방,141739330.0,1165.0,110415153.0,31324177.0,27972471.0,14902746.0,11984265.0,23933501.0,31622170.0,20906136.0,10418041.0,39394180.0,0.0,0.0,0.0,24082754.0,78262396.0,109196409.0,14723054.0,0.0,1509264.0,5828525.0,26052507.0,69694795.0,20834373.0,833.0,332.0,145.0,206.0,137.0,111.0,234.0,210.0,122.0,274.0,0.0,0.0,0.0,275.0,616.0,941.0,193.0,0.0,15.0,124.0,257.0,585.0,153.0
20261,A,골목상권,3110122,마장역 2번,CS200016,당구장,35440640.0,1983.0,20821034.0,14619606.0,2729002.0,2424896.0,2287388.0,7332292.0,6047456.0,7840867.0,6778739.0,2240482.0,0.0,1715579.0,9486627.0,16814267.0,5183685.0,32447629.0,576635.0,0.0,604737.0,312849.0,2629764.0,19786432.0,9690483.0,1233.0,750.0,174.0,165.0,157.0,420.0,317.0,483.0,267.0,34.0,0.0,116.0,510.0,985.0,338.0,1846.0,27.0,0.0,41.0,29.0,137.0,1154.0,510.0
20261,A,골목상권,3110128,성원중학교,CS300021,문구,233369000.0,3445.0,231375233.0,1993767.0,26030437.0,29171656.0,94613855.0,42879678.0,38679607.0,813613.0,1180154.0,613680.0,29366779.0,28274075.0,165692189.0,7989430.0,1432847.0,5557389.0,8087297.0,0.0,1128762.0,1348426.0,5486618.0,3175328.0,2505553.0,2835.0,610.0,552.0,476.0,621.0,592.0,594.0,277.0,333.0,111.0,368.0,727.0,920.0,820.0,499.0,1624.0,1145.0,0.0,561.0,432.0,1343.0,280.0,154.0
20261,R,전통시장,3130067,왕십리도선동상점가,CS300006,미곡판매,914398284.0,26027.0,778846514.0,135551770.0,337023648.0,92302024.0,161132999.0,58601583.0,129786260.0,125774766.0,9777004.0,0.0,59450714.0,135491333.0,504555960.0,214900277.0,0.0,164068941.0,506744992.0,0.0,0.0,37760734.0,14794075.0,262015675.0,356243448.0,20086.0,5941.0,4280.0,3228.0,4252.0,2725.0,5601.0,5334.0,607.0,0.0,2325.0,4755.0,8059.0,10888.0,0.0,7027.0,18867.0,0.0,0.0,1493.0,874.0,10446.0,13081.0
20261,A,골목상권,3110102,옥수역 6번,CS200028,미용실,376407420.0,4524.0,241312805.0,135094615.0,40835789.0,36367928.0,43447238.0,44584837.0,76077013.0,72053520.0,63041095.0,0.0,11124667.0,120439710.0,131322920.0,113520123.0,0.0,132660864.0,226292255.0,1649438.0,8715450.0,62325620.0,121008160.0,102441665.0,62812789.0,3029.0,1495.0,558.0,519.0,512.0,582.0,858.0,941.0,554.0,0.0,247.0,1469.0,1475.0,1333.0,0.0,2129.0,2357.0,29.0,250.0,838.0,1349.0,1230.0,793.0
20261,A,골목상권,3110105,금동어린이공원,CS300010,반찬가게,6827757.0,316.0,6827757.0,0.0,1618360.0,2293475.0,761300.0,1211376.0,943246.0,0.0,0.0,0.0,191522.0,1575268.0,2733976.0,2326991.0,0.0,2288687.0,4539070.0,0.0,272919.0,464441.0,1364594.0,3117018.0,1608785.0,316.0,0.0,63.0,96.0,38.0,77.0,42.0,0.0,0.0,0.0,10.0,62.0,139.0,105.0,0.0,105.0,211.0,0.0,10.0,43.0,62.0,114.0,87.0
20261,A,골목상권,3110102,옥수역 6번,CS100008,분식전문점,288518716.0,24200.0,201774642.0,86744074.0,29705537.0,42270805.0,43482663.0,38865300.0,47450337.0,45005841.0,41738233.0,0.0,20586018.0,127460526.0,52246267.0,79891158.0,8334747.0,137405579.0,124441999.0,564517.0,12807212.0,55447135.0,80152084.0,64252834.0,48623800.0,17189.0,7011.0,2499.0,3695.0,3318.0,3564.0,4113.0,3835.0,3176.0,0.0,1558.0,9447.0,4862.0,7467.0,866.0,10881.0,11860.0,38.0,1363.0,5057.0,6896.0,5028.0,4357.0
20261,D,발달상권,3120052,성수역,CS300020,서적,472865770.0,742.0,356365298.0,116500472.0,136782932.0,54107173.0,18180010.0,72720040.0,74575143.0,18180010.0,98320462.0,0.0,112790266.0,214635424.0,90900050.0,54540030.0,0.0,190890105.0,281975665.0,0.0,18180010.0,263795655.0,56395133.0,0.0,134494972.0,340.0,402.0,93.0,31.0,31.0,92.0,93.0,155.0,247.0,0.0,155.0,278.0,217.0,92.0,0.0,124.0,618.0,0.0,31.0,432.0,217.0,0.0,62.0
20261,R,전통시장,3130064,금남시장,CS300027,섬유제품,6902913.0,205.0,5014937.0,1887976.0,0.0,811240.0,884989.0,73749.0,3244959.0,1887976.0,0.0,0.0,0.0,2197723.0,4483943.0,221247.0,0.0,1548730.0,5354183.0,0.0,0.0,0.0,0.0,1533981.0,5368932.0,161.0,44.0,29.0,15.0,29.0,15.0,73.0,44.0,0.0,0.0,0.0,44.0,132.0,29.0,0.0,88.0,117.0,0.0,0.0,0.0,0.0,44.0,161.0
20261,A,골목상권,3110113,응봉산,CS200031,세탁소,29973027.0,1642.0,25153118.0,4819909.0,3021360.0,4788383.0,3389698.0,7263876.0,6689801.0,4819909.0,0.0,0.0,9712821.0,4955961.0,5493535.0,9810710.0,0.0,11944819.0,18028208.0,0.0,366678.0,3023269.0,2171090.0,12057578.0,12354412.0,1294.0,348.0,216.0,266.0,215.0,315.0,282.0,348.0,0.0,0.0,349.0,414.0,332.0,547.0,0.0,536.0,1106.0,0.0,17.0,235.0,67.0,684.0,639.0
20261,R,전통시장,3130066,행당시장상점가,CS300008,수산물판매,13558254.0,722.0,10952685.0,2605569.0,1822251.0,2915601.0,1598466.0,1860614.0,2755753.0,1787155.0,818414.0,0.0,172634.0,5524368.0,4430946.0,3123401.0,306905.0,3865325.0,9692929.0,0.0,283866.0,141698.0,704020.0,2987943.0,9440727.0,594.0,128.0,77.0,148.0,96.0,115.0,158.0,96.0,32.0,0.0,19.0,275.0,301.0,121.0,6.0,176.0,546.0,0.0,18.0,12.0,33.0,176.0,483.0
20261,A,골목상권,3110104,신금호역 4번,CS300001,슈퍼마켓,18832646.0,5655.0,18832646.0,0.0,4372775.0,3639167.0,3036317.0,3294440.0,4489947.0,0.0,0.0,0.0,4753163.0,11678278.0,2401205.0,0.0,0.0,8050999.0,10781647.0,7054177.0,86606.0,1010408.0,5481676.0,3875211.0,1324568.0,5655.0,0.0,1138.0,1189.0,1019.0,1019.0,1290.0,0.0,0.0,0.0,1545.0,3567.0,543.0,0.0,0.0,2802.0,2853.0,2547.0,34.0,68.0,1155.0,1426.0,425.0
20261,A,골목상권,3110102,옥수역 6번,CS200005,스포츠 강습,167764808.0,368.0,161237688.0,6527120.0,22781639.0,46976349.0,14554935.0,61680360.0,15244405.0,6527120.0,0.0,0.0,25990955.0,77367544.0,23659124.0,40747185.0,0.0,33336513.0,124755138.0,0.0,3091794.0,68598422.0,73959535.0,6527120.0,5914781.0,350.0,18.0,36.0,93.0,49.0,139.0,33.0,18.0,0.0,0.0,36.0,114.0,91.0,127.0,0.0,88.0,262.0,0.0,9.0,105.0,185.0,36.0,15.0
20261,D,발달상권,3120049,왕십리역(왕십리),CS200024,스포츠클럽,102336576.0,82.0,102336576.0,0.0,71720363.0,0.0,30616213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102336576.0,0.0,42086983.0,60249593.0,0.0,37411157.0,62703197.0,2222222.0,0.0,0.0,82.0,0.0,47.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,41.0,41.0,0.0,26.0,42.0,14.0,0.0,0.0
20261,A,골목상권,3110128,성원중학교,CS300017,시계및귀금속,6506927.0,50.0,6506927.0,0.0,0.0,22207.0,3331077.0,2995897.0,157746.0,0.0,0.0,0.0,0.0,377746.0,0.0,6129181.0,0.0,220000.0,6286927.0,0.0,22207.0,0.0,0.0,6264720.0,220000.0,50.0,0.0,0.0,5.0,6.0,28.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,22.0,28.0,0.0,5.0,0.0,0.0,23.0,22.0
20261,A,골목상권,3110110,상왕십리역 6번,CS300014,신발,23159868.0,129.0,15744416.0,7415452.0,1706226.0,5844283.0,2547594.0,1384106.0,4262207.0,3915761.0,3499691.0,0.0,1296026.0,10941988.0,6241060.0,4680794.0,0.0,8675409.0,14484459.0,0.0,0.0,1784238.0,3305078.0,3818456.0,14252096.0,86.0,43.0,8.0,33.0,16.0,8.0,21.0,26.0,17.0,0.0,4.0,58.0,33.0,34.0,0.0,46.0,83.0,0.0,0.0,8.0,12.0,25.0,84.0
